date,invoice number,value,haircut percent,Daily fee percent,currency,Revenue source,customer,Expected payment duration
2021-01-25,3282,2.810518,10,0.125,USD,AlexUndeR,David 041,65
2023-01-02,3517,1536.201962,10,0.125,USD,AlexUndeR,David 042,65
2023-03-20,6997,38.66,10,0.07,GBP,OA KU,Revclifter,60
2023-03-20,6997,38.66,10,0.07,GBP,OA KU,Playcrows,60
2023-03-20,6997,38.66,10,0.07,GBP,OA KU,Playcrows,60
2023-03-20,6997,38.66,10,0.07,GBP,OA KU,Playcrows,60
2023-03-20,6997,38.66,10,0.07,GBP,OA KU,Playcrows,60
2023-03-20,6997,38.66,10,0.07,GBP,OA KU,Playcrows,60
2023-03-20,6997,38.66,10,0.07,GBP,OA KU,Playcrows,60
2023-03-13,6842,228.487,10,0.7,USD,Sam's bulb,Playcrows,60
2023-09-18,7073,64.146,10,0.06,USD,Sam's bulb,Playcrows,60
2022-09-25,6133,19872,10,0.052,USD,SuperAmazing,Playcrows,65
2023-08-14,7136,9074.96,10,0.07,GBP,Mars Parts,Revclifter,60
2023-08-14,7136,9074.96,10,0.07,GBP,Mars Parts,Playcrows,60
2023-08-14,7136,9074.96,10,0.07,GBP,Mars Parts,Playcrows,60
2023-08-14,7136,9074.96,10,0.07,GBP,Mars Parts,Playcrows,60
2023-08-14,7136,9074.96,10,0.07,GBP,Mars Parts,Playcrows,60
2023-08-14,7136,9074.96,10,0.07,GBP,Mars Parts,Playcrows,60
2023-08-14,7136,9074.96,10,0.07,GBP,Mars Parts,Playcrows,60
2023-06-19,7112,59120,10,0.07,USD,Costco,Playcrows,60
2023-05-15,3616,3593.023836,99.5,0.125,USD,automatic,Playcrows,65
2022-08-29,3226,1221.28,10,0.125,USD,SpotX Replay,Playcrows,65
2022-11-21,3241,10351.45,10,0.125,USD,SpotX Replay,Playcrows,65
2022-10-31,3237,2474.67,10,0.125,USD,SpotX Replay,Playcrows,65
2022-08-22,3123,3294.087,10,0.125,USD,Happy Playcrows,Playcrows,65
2021-03-15,2119,4884.74,10,0.125,USD,Playwear,Playcrows,60
2022-10-03,3233,1599.69,10,0.125,USD,SpotX Replay,Playcrows,65
2022-11-01,6138,18216,10,0.052,USD,SuperAmazing,Playcrows,65
2023-06-01,3697,2393.977776,99.5,0.125,USD,automatic,Playcrows,65
2022-09-05,3228,889.81,10,0.125,USD,SpotX Replay,Playcrows,65
2021-08-01,3626,51265.2,10,0.126,USD,SkyLTD,Playcrows,60
2022-11-14,3240,18468.67,10,0.125,USD,SpotX Replay,Playcrows,65
2021-06-01,3629,3434.05,10,0.126,USD,SkyLTD,Playcrows,60
2022-02-28,3195,340.66,10,0.125,USD,SpotX Replay,Playcrows,65
2022-10-10,3234,2322.91,10,0.125,USD,SpotX Replay,Playcrows,65
2022-05-01,6464,5439.18375,5,0.048,USD,Google Inc,Playcrows,2
2022-04-18,3358,4848.706586,10,0.125,USD,AlexUndeR,Playcrows,65
2022-12-11,6144,17884.8,10,0.052,USD,SuperAmazing,Playcrows,65
2021-10-18,2487,416.14,99.5,0.125,USD,automatic,Playcrows,65
2023-01-23,3150,871.707,10,0.125,USD,Happy Playcrows,Playcrows,65
2022-09-19,3230,1760.6,10,0.125,USD,SpotX Replay,Playcrows,65
2022-05-01,3206,253.35,10,0.125,USD,SpotX Replay,Playcrows,65
2022-09-01,3227,1334.66,10,0.125,USD,SpotX Replay,Playcrows,65
2023-01-16,3564,35658.09,10,0.125,USD,Freewhere,Playcrows,65
2021-06-07,3304,638.899416,10,0.125,USD,AlexUndeR,Playcrows,65
2023-03-27,6998,19380.22,10,0.07,GBP,OA KU,Revclifter,60
2023-03-27,6998,19380.22,10,0.07,GBP,OA KU,Genie Adventures,60
2023-03-27,6998,19380.22,10,0.07,GBP,OA KU,Playcrows,60
2023-03-27,6998,19380.22,10,0.07,GBP,OA KU,Revclifter,60
2023-03-27,6998,19380.22,10,0.07,GBP,OA KU,Genie Adventures,60
2023-03-27,6998,19380.22,10,0.07,GBP,OA KU,Playcrows,60
2023-03-27,6998,19380.22,10,0.07,GBP,OA KU,Revclifter,60
2023-09-04,7095,0,10,0.06,USD,Mom's Club ,Genie Adventures,60
2023-09-25,7074,15,10,0.06,USD,Sam's bulb,David 007,60
2023-08-07,7113,29888,10,0.07,USD,Costco,Playcrows,60
2022-05-09,3208,1777.42,10,0.125,USD,SpotX Replay,Revclifter,65
2023-08-21,7137,6448.8,10,0.07,GBP,Mars Parts,Genie Adventures,60
2023-08-21,7137,6448.8,10,0.07,GBP,Mars Parts,David 007,60
2023-08-21,7137,6448.8,10,0.07,GBP,Mars Parts,Playcrows,60
2023-08-21,7137,6448.8,10,0.07,GBP,Mars Parts,Revclifter,60
2023-08-21,7137,6448.8,10,0.07,GBP,Mars Parts,Genie Adventures,60
2023-08-21,7137,6448.8,10,0.07,GBP,Mars Parts,David 007,60
2023-08-21,7137,6448.8,10,0.07,GBP,Mars Parts,Playcrows,60
2023-10-23,7139,2640.39,10,0.07,GBP,Mars Parts,Revclifter,60
2023-10-23,7139,2640.39,10,0.07,GBP,Mars Parts,Genie Adventures,60
2023-10-23,7139,2640.39,10,0.07,GBP,Mars Parts,David 007,60
2023-10-23,7139,2640.39,10,0.07,GBP,Mars Parts,Playcrows,60
2023-10-23,7139,2640.39,10,0.07,GBP,Mars Parts,Revclifter,60
2023-10-23,7139,2640.39,10,0.07,GBP,Mars Parts,Genie Adventures,60
2023-10-23,7139,2640.39,10,0.07,GBP,Mars Parts,David 007,60
2022-07-18,3220,1363.36,10,0.125,USD,SpotX Replay,Playcrows,65
2023-02-13,3256,3676.03,10,0.125,USD,SpotX Replay,Revclifter,65
2022-12-01,3631,8674.8,10,0.126,USD,SkyLTD,Genie Adventures,60
2021-08-02,2144,8452.25,10,0.125,USD,Playwear,David 008,60
2023-01-16,3251,4271.18,10,0.125,USD,SpotX Replay,Playcrows,65
2023-05-29,3692,1745.72,10,0.125,USD,SpotX Replay,Revclifter,65
2023-02-06,3255,3097.69,10,0.125,USD,SpotX Replay,Genie Adventures,65
2023-04-24,6999,16523.37,10,0.07,GBP,OA KU,David 009,60
2023-04-24,6999,16523.37,10,0.07,GBP,OA KU,Playcrows,60
2023-04-24,6999,16523.37,10,0.07,GBP,OA KU,Revclifter,60
2023-04-24,6999,16523.37,10,0.07,GBP,OA KU,Genie Adventures,60
2023-04-24,6999,16523.37,10,0.07,GBP,OA KU,David 010,60
2023-04-24,6999,16523.37,10,0.07,GBP,OA KU,Playcrows,60
2023-04-24,6999,16523.37,10,0.07,GBP,OA KU,Revclifter,60
2023-04-24,3597,5189.4114,10,0.125,USD,SuperAmazing,Genie Adventures,60
2022-02-01,3345,3047.660896,10,0.125,USD,AlexUndeR,David 011,65
2023-01-02,3249,3331.59,10,0.125,USD,SpotX Replay,Playcrows,65
2022-12-01,3243,11385.69,10,0.125,USD,SpotX Replay,Revclifter,65
2023-01-09,3250,3953.09,10,0.125,USD,SpotX Replay,Genie Adventures,65
2022-09-12,3229,1603.07,10,0.125,USD,SpotX Replay,David 012,65
2021-09-06,3170,4406.5,10,0.125,USD,SpotX Replay,Playcrows,65
2022-06-06,3213,1500.18,10,0.125,USD,SpotX Replay,Revclifter,65
2022-12-26,3247,4901.68,10,0.125,USD,SpotX Replay,Genie Adventures,65
2023-03-27,6844,25.166,10,0.7,USD,Sam's bulb,David 013,60
2021-10-01,3174,771.61,10,0.125,USD,SpotX Replay,Playcrows,65
2022-08-15,3122,2346.757,10,0.125,USD,Happy Playcrows,Revclifter,65
2020-10-19,2475,1392.91,99.5,0.125,USD,automatic,Genie Adventures,65
2023-01-23,3252,3715.23,10,0.125,USD,SpotX Replay,David 014,65
2021-09-01,3630,27451.94,10,0.126,USD,SkyLTD,Playcrows,60
2023-05-29,3690,646.08,10,0.125,USD,Happy Playcrows,Revclifter,65
2022-08-29,3124,1645.979,10,0.125,USD,Happy Playcrows,Genie Adventures,65
2021-01-04,2109,4423.77,10,0.125,USD,Playwear,David 015,60
2022-08-08,3223,1732.98,10,0.125,USD,SpotX Replay,Playcrows,65
2023-10-02,6833,3.42,10,0.125,USD,Happy Playcrows,Revclifter,65
2022-12-01,6142,19044,10,0.052,USD,SuperAmazing,Genie Adventures,65
2023-08-14,7140,11.33,10,0.07,GBP,Bo.com UK & IE,David 016,60
2023-08-14,7140,11.33,10,0.07,GBP,Bo.com UK & IE,Playcrows,60
2023-08-14,7140,11.33,10,0.07,GBP,Bo.com UK & IE,Revclifter,60
2023-08-14,7140,11.33,10,0.07,GBP,Bo.com UK & IE,Genie Adventures,60
2023-08-14,7140,11.33,10,0.07,GBP,Bo.com UK & IE,David 017,60
2023-08-14,7140,11.33,10,0.07,GBP,Bo.com UK & IE,Playcrows,60
2023-08-14,7140,11.33,10,0.07,GBP,Bo.com UK & IE,Revclifter,60
2023-08-21,7114,59840,10,0.07,USD,Costco,David 017,60
2022-11-21,1486,2943.397546,99,0.125,USD,automatic,Playcrows,65
2020-10-26,3266,54.019041,10,0.125,USD,AlexUndeR,Playcrows,65
2023-03-20,3262,1761.41,10,0.125,USD,SpotX Replay,Herro Inc,65
2020-10-05,3263,59.190461,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-10-17,3235,3141.51,10,0.125,USD,SpotX Replay,Playcrows,65
2023-03-13,3261,1873.63,10,0.125,USD,SpotX Replay,Playcrows,65
2023-04-17,3585,2555.45557,10,0.125,USD,AlexUndeR,Herro Inc,65
2020-10-19,3265,134.555441,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-03-01,3259,1255.05,10,0.125,USD,SpotX Replay,Playcrows,65
2022-09-26,3231,1073.16,10,0.125,USD,SpotX Replay,Playcrows,65
2021-04-19,2481,2298.41,99.5,0.125,USD,automatic,Herro Inc,65
2023-06-12,3708,3261.719649,99.5,0.125,USD,automatic,Genie Adventures,65
2022-06-01,6116,19375.2,10,0.052,USD,SuperAmazing,Herro Inc,65
2023-04-07,6161,19044,10,0.052,USD,SuperAmazing,Herro Inc,65
2022-12-19,3246,8840.61,10,0.125,USD,SpotX Replay,Herro Inc,65
2023-02-20,3257,3734.4,10,0.125,USD,SpotX Replay,Herro Inc,65
2021-12-20,3337,7713.202028,10,0.125,USD,AlexUndeR,Herro Inc,65
2021-02-01,3633,9138.13,10,0.126,USD,SkyLTD,Herro Inc,60
2022-09-26,3129,2730.335,10,0.125,USD,Happy Playcrows,Herro Inc,65
2021-08-16,2485,1256.5,99.5,0.125,USD,automatic,Herro Inc,65
2021-02-15,2479,1671.06,99.5,0.125,USD,automatic,Herro Inc,65
2021-01-04,3279,1.794352,10,0.125,USD,AlexUndeR,Herro Inc,65
2023-05-08,7000,37.47,10,0.07,GBP,OA KU,Herro Inc,60
2023-05-08,7000,37.47,10,0.07,GBP,OA KU,Herro Inc,60
2023-05-08,7000,37.47,10,0.07,GBP,OA KU,Herro Inc,60
2023-05-08,7000,37.47,10,0.07,GBP,OA KU,Herro Inc,60
2023-05-08,7000,37.47,10,0.07,GBP,OA KU,Herro Inc,60
2023-05-08,7000,37.47,10,0.07,GBP,OA KU,Herro Inc,60
2023-05-08,7000,37.47,10,0.07,GBP,OA KU,Herro Inc,60
2022-04-08,6109,18216,10,0.052,USD,SuperAmazing,Herro Inc,65
2023-04-01,6845,7.696,10,0.7,USD,Sam's bulb,Herro Inc,60
2023-09-11,7115,208,10,0.07,USD,Costco,Herro Inc,60
2023-09-18,7097,0,10,0.06,USD,Mom's Club ,Herro Inc,60
2023-09-11,7076,9769.38,10,0.07,GBP,Little cup,Herro Inc,60
2023-09-11,7076,9769.38,10,0.07,GBP,Little cup,Herro Inc,60
2023-09-11,7076,9769.38,10,0.07,GBP,Little cup,Herro Inc,60
2023-09-11,7076,9769.38,10,0.07,GBP,Little cup,Herro Inc,60
2023-09-11,7076,9769.38,10,0.07,GBP,Little cup,Herro Inc,60
2023-09-11,7076,9769.38,10,0.07,GBP,Little cup,Herro Inc,60
2023-09-11,7076,9769.38,10,0.07,GBP,Little cup,Herro Inc,60
2022-01-31,3344,378.359881,10,0.125,USD,AlexUndeR,Herro Inc,65
2022-01-24,3189,714.21,10,0.125,USD,SpotX Replay,Herro Inc,65
2023-08-28,7141,1.01,10,0.07,GBP,Bo.com UK & IE,Herro Inc,60
2023-08-28,7141,1.01,10,0.07,GBP,Bo.com UK & IE,Herro Inc,60
2023-08-28,7141,1.01,10,0.07,GBP,Bo.com UK & IE,Herro Inc,60
2023-08-28,7141,1.01,10,0.07,GBP,Bo.com UK & IE,Herro Inc,60
2023-08-28,7141,1.01,10,0.07,GBP,Bo.com UK & IE,Herro Inc,60
2023-08-28,7141,1.01,10,0.07,GBP,Bo.com UK & IE,Herro Inc,60
2023-08-28,7141,1.01,10,0.07,GBP,Bo.com UK & IE,Herro Inc,60
2022-12-04,6495,5180.175,5,0.048,USD,Google Inc,Herro Inc,2
2021-07-05,2139,4526.28,10,0.125,USD,Playwear,Herro Inc,60
2021-01-11,3280,3.861753,10,0.125,USD,AlexUndeR,Herro Inc,65
2020-11-23,3271,48.783392,10,0.125,USD,AlexUndeR,Herro Inc,65
2023-06-01,3693,1040.71,10,0.125,USD,SpotX Replay,Herro Inc,65
2022-09-01,3632,6694.8,10,0.126,USD,SkyLTD,Herro Inc,60
2021-06-14,3305,1552.382456,10,0.125,USD,AlexUndeR,Herro Inc,65
2022-03-01,3634,21220.42,10,0.126,USD,SkyLTD,Herro Inc,60
2021-02-22,3286,122.940994,10,0.125,USD,AlexUndeR,Herro Inc,65
2021-02-08,3284,0.331843,10,0.125,USD,AlexUndeR,Herro Inc,65
2021-01-18,2478,3574.15,99.5,0.125,USD,automatic,Herro Inc,65
2022-12-12,3245,18266.32,10,0.125,USD,SpotX Replay,Herro Inc,65
2021-02-01,3283,0.77509,10,0.125,USD,AlexUndeR,Herro Inc,65
2022-06-01,3366,2847.992556,10,0.125,USD,AlexUndeR,Herro Inc,65
2022-06-13,3214,1627.29,10,0.125,USD,SpotX Replay,Herro Inc,65
2023-05-29,7001,12184.02,10,0.07,GBP,OA KU,Herro Inc,60
2023-05-29,7001,12184.02,10,0.07,GBP,OA KU,Herro Inc,60
2023-05-29,7001,12184.02,10,0.07,GBP,OA KU,Herro Inc,60
2023-05-29,7001,12184.02,10,0.07,GBP,OA KU,Herro Inc,60
2023-05-29,7001,12184.02,10,0.07,GBP,OA KU,Herro Inc,60
2023-05-29,7001,12184.02,10,0.07,GBP,OA KU,Herro Inc,60
2023-05-29,7001,12184.02,10,0.07,GBP,OA KU,Herro Inc,60
2022-10-01,3386,1125.750701,10,0.125,USD,AlexUndeR,Herro Inc,65
2023-08-21,6809,0.24,10,0.125,USD,Happy Playcrows,Herro Inc,65
2023-09-18,7077,12606.1,10,0.07,GBP,Little cup,Herro Inc,60
2023-09-18,7077,12606.1,10,0.07,GBP,Little cup,Herro Inc,60
2023-09-18,7077,12606.1,10,0.07,GBP,Little cup,Herro Inc,60
2023-09-18,7077,12606.1,10,0.07,GBP,Little cup,Herro Inc,60
2023-09-18,7077,12606.1,10,0.07,GBP,Little cup,Herro Inc,60
2023-09-18,7077,12606.1,10,0.07,GBP,Little cup,Herro Inc,60
2023-09-18,7077,12606.1,10,0.07,GBP,Little cup,Herro Inc,60
2023-09-25,7098,0,10,0.06,USD,Mom's Club ,Herro Inc,60
2022-05-09,3106,1584.905,10,0.125,USD,Happy Playcrows,Herro Inc,65
2023-02-20,6838,151.974,10,0.7,USD,Sam's bulb,Herro Inc,60
2022-04-11,3556,22716.71,10,0.125,USD,Freewhere,Herro Inc,65
2022-12-05,3244,16789.52,10,0.125,USD,SpotX Replay,Herro Inc,65
2021-08-02,3314,1313.047824,10,0.125,USD,AlexUndeR,Herro Inc,65
2023-10-02,6835,2474.5992,10,0.125,USD,SuperAmazing,Herro Inc,60
2023-09-04,7078,0,10,0.06,USD,Mom's Club ,Herro Inc,60
2023-10-02,7116,1648,10,0.07,USD,Costco,Herro Inc,60
2023-01-01,6147,17719.2,10,0.052,USD,SuperAmazing,Herro Inc,65
2023-06-16,6435,41993.952,10,0.055,GBP,Facebook,Herro Inc,2
2023-06-16,6435,41993.952,10,0.055,GBP,Facebook,Herro Inc,2
2023-06-16,6435,41993.952,10,0.055,GBP,Facebook,Herro Inc,2
2023-06-16,6435,41993.952,10,0.055,GBP,Facebook,Herro Inc,2
2023-06-16,6435,41993.952,10,0.055,GBP,Facebook,Herro Inc,2
2023-06-16,6435,41993.952,10,0.055,GBP,Facebook,Herro Inc,2
2023-06-16,6435,41993.952,10,0.055,GBP,Facebook,Herro Inc,2
2022-09-25,6749,2555.553,10,0.06,USD,OpenX,Herro Inc,2
2022-04-22,6287,32807.775,7.5,0.055,USD,CloudMedia,Herro Inc,2
2022-04-08,6285,29929.9,7.5,0.055,USD,CloudMedia,Herro Inc,2
2021-05-01,3297,2091.850414,10,0.125,USD,AlexUndeR,Herro Inc,65
2021-08-23,3167,1995.21,10,0.125,USD,SpotX Replay,Herro Inc,65
2021-05-03,3298,2780.704857,10,0.125,USD,AlexUndeR,Herro Inc,65
2023-02-13,3154,772.987,10,0.125,USD,Happy Playcrows,Herro Inc,65
2021-04-12,3294,1085.898083,10,0.125,USD,AlexUndeR,Herro Inc,65
2022-02-21,2178,6744.8,10,0.125,USD,Playwear,Herro Inc,60
2022-12-18,6585,4162.5584,10,0.05,EUR,Improve Digital,Herro Inc,2
2022-07-04,3218,1876.89,10,0.125,USD,SpotX Replay,Herro Inc,65
2021-04-26,3296,4837.645824,10,0.125,USD,AlexUndeR,Herro Inc,65
2022-02-01,6099,18712.8,10,0.052,USD,SuperAmazing,Herro Inc,65
2023-03-06,2329,4885.445559,99.5,0.125,USD,automatic,Herro Inc,65
2021-03-08,3288,1569.602645,10,0.125,USD,AlexUndeR,Herro Inc,65
2022-11-06,6139,16560,10,0.052,USD,SuperAmazing,Herro Inc,65
2023-05-01,6164,16560,10,0.052,USD,SuperAmazing,Herro Inc,65
2022-01-17,3188,928.71,10,0.125,USD,SpotX Replay,Herro Inc,65
2022-10-03,6864,8573.049,10,0.7,USD,TnT Mobility ,Herro Inc,60
2020-11-01,3267,3.480823,10,0.125,USD,AlexUndeR,Herro Inc,65
2022-08-01,3675,1435.88,10,0.125,USD,Index Playcrows,Herro Inc,60
2023-08-21,6811,3643.0524,10,0.125,USD,SuperAmazing,Herro Inc,60
2022-08-01,3376,3393.001796,10,0.125,USD,AlexUndeR,Herro Inc,65
2022-02-21,3194,2004.29,10,0.125,USD,SpotX Replay,Herro Inc,65
2023-06-01,3699,10494.57,10,0.125,USD,SuperAmazing,Herro Inc,60
2023-06-01,7002,14.96,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-01,7002,14.96,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-01,7002,14.96,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-01,7002,14.96,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-01,7002,14.96,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-01,7002,14.96,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-01,7002,14.96,10,0.07,GBP,OA KU,Herro Inc,60
2023-04-03,6846,61.258,10,0.7,USD,Sam's bulb,Herro Inc,60
2022-07-04,3372,8599.365286,10,0.125,USD,AlexUndeR,Herro Inc,65
2023-09-11,7079,0,10,0.06,USD,Mom's Club ,Herro Inc,60
2023-10-16,7100,10648.6434,10,0.125,USD,SuperAmazing,Herro Inc,60
2022-09-01,6129,19375.2,10,0.052,USD,SuperAmazing,Herro Inc,65
2023-10-16,7117,83532,10,0.07,USD,Costco,Herro Inc,60
2022-07-07,6298,29066.5375,7.5,0.055,USD,CloudMedia,Herro Inc,2
2021-11-01,6174,8288.28,10,0.05,GBP,The Trade Desk,Herro Inc,2
2021-11-01,6174,8288.28,10,0.05,GBP,The Trade Desk,Herro Inc,2
2021-11-01,6174,8288.28,10,0.05,GBP,The Trade Desk,Herro Inc,2
2021-11-01,6174,8288.28,10,0.05,GBP,The Trade Desk,Herro Inc,2
2021-11-01,6174,8288.28,10,0.05,GBP,The Trade Desk,Herro Inc,2
2021-11-01,6174,8288.28,10,0.05,GBP,The Trade Desk,Herro Inc,2
2021-11-01,6174,8288.28,10,0.05,GBP,The Trade Desk,Herro Inc,2
2021-05-24,3301,1585.365748,10,0.125,USD,AlexUndeR,Herro Inc,65
2021-01-18,3281,3.036416,10,0.125,USD,AlexUndeR,Herro Inc,65
2021-06-01,3303,546.120428,10,0.125,USD,AlexUndeR,Herro Inc,65
2022-11-28,3242,4321.06,10,0.125,USD,SpotX Replay,Herro Inc,65
2022-12-01,3652,2706.12,10,0.125,USD,Index Playcrows,Herro Inc,60
2022-09-11,6395,43099.056,10,0.055,GBP,Facebook,Herro Inc,2
2022-09-11,6395,43099.056,10,0.055,GBP,Facebook,Herro Inc,2
2022-09-11,6395,43099.056,10,0.055,GBP,Facebook,Herro Inc,2
2022-09-11,6395,43099.056,10,0.055,GBP,Facebook,Herro Inc,2
2022-09-11,6395,43099.056,10,0.055,GBP,Facebook,Herro Inc,2
2022-09-11,6395,43099.056,10,0.055,GBP,Facebook,Herro Inc,2
2022-09-11,6395,43099.056,10,0.055,GBP,Facebook,Herro Inc,2
2021-11-15,2488,3090.82,99.5,0.125,USD,automatic,Herro Inc,65
2023-07-03,5135,3048.042979,99.5,0.125,USD,automatic,Herro Inc,65
2023-05-01,3602,2786.281744,99.5,0.125,USD,automatic,Herro Inc,65
2021-05-17,3300,2938.128368,10,0.125,USD,AlexUndeR,Herro Inc,65
2022-05-30,3211,406.35,10,0.125,USD,SpotX Replay,Herro Inc,65
2022-07-01,3650,4944,10,0.126,USD,SkyLTD,Herro Inc,60
2022-08-22,2209,15829.6,10,0.125,USD,Playwear,Herro Inc,60
2022-03-21,2183,2977.72,10,0.125,USD,Playwear,Herro Inc,60
2022-11-01,3238,15125.87,10,0.125,USD,SpotX Replay,Herro Inc,65
2023-07-01,6803,9622.8,10,0.126,USD,SkyLTD,Herro Inc,60
2023-07-03,5136,3536.1156,10,0.125,USD,SuperAmazing,Herro Inc,60
2022-01-03,2170,25.14,10,0.125,USD,Playwear,Herro Inc,60
2022-10-03,3387,5729.086952,10,0.125,USD,AlexUndeR,Herro Inc,65
2021-07-05,3309,958.938452,10,0.125,USD,AlexUndeR,Herro Inc,65
2022-10-24,6936,1805,10,0.07,USD,TnT Internet ,Herro Inc,60
2023-06-12,7003,31.98,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-12,7003,31.98,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-12,7003,31.98,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-12,7003,31.98,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-12,7003,31.98,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-12,7003,31.98,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-12,7003,31.98,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-12,6929,92398.81599,10,0.07,USD,Fierra ,Herro Inc,60
2023-07-17,7082,30000,10,0.07,USD,TnT Internet ,Herro Inc,60
2023-04-10,6847,15,10,0.7,USD,Sam's bulb,Herro Inc,60
2023-09-18,7080,0,10,0.06,USD,Mom's Club ,Herro Inc,60
2022-12-04,6143,17222.4,10,0.052,USD,SuperAmazing,Herro Inc,65
2023-10-16,7101,1.59,10,0.125,USD,Happy Playcrows,Herro Inc,65
2023-10-23,7118,63600,10,0.07,USD,Costco,Herro Inc,60
2023-05-22,3684,3720.34,10,0.125,USD,SpotX Replay,Herro Inc,65
2021-08-01,3313,224.46326,10,0.125,USD,AlexUndeR,Herro Inc,65
2021-03-01,3287,85.910572,10,0.125,USD,AlexUndeR,Herro Inc,65
2021-08-01,2143,1734.59,10,0.125,USD,Playwear,Herro Inc,60
2022-06-01,3638,2928,10,0.126,USD,SkyLTD,Herro Inc,60
2023-02-01,3254,2233.44,10,0.125,USD,SpotX Replay,Herro Inc,65
2023-07-24,6796,4197.715123,99.5,0.125,USD,automatic,Herro Inc,65
2021-08-30,3318,367.058767,10,0.125,USD,AlexUndeR,Herro Inc,65
2020-12-21,2477,1205.94,99.5,0.125,USD,automatic,Herro Inc,65
2021-08-16,3316,2244.632341,10,0.125,USD,AlexUndeR,Herro Inc,65
2021-07-19,3311,1822.903647,10,0.125,USD,AlexUndeR,Herro Inc,65
2021-02-15,3285,46.959332,10,0.125,USD,AlexUndeR,Herro Inc,65
2021-07-26,3312,1303.233385,10,0.125,USD,AlexUndeR,Herro Inc,65
2020-11-09,3269,10.230767,10,0.125,USD,AlexUndeR,Herro Inc,65
2021-07-12,3310,2004.221927,10,0.125,USD,AlexUndeR,Herro Inc,65
2023-03-06,3260,1652.74,10,0.125,USD,SpotX Replay,Herro Inc,65
2020-11-16,3270,38.843769,10,0.125,USD,AlexUndeR,Herro Inc,65
2021-12-05,6267,31081.05,7.5,0.055,USD,CloudMedia,Herro Inc,2
2021-09-06,3320,1583.709694,10,0.125,USD,AlexUndeR,Herro Inc,65
2023-09-04,6819,2762.258161,99.5,0.125,USD,automatic,Herro Inc,65
2023-03-03,6156,20534.4,10,0.052,USD,SuperAmazing,Herro Inc,65
2022-07-01,6121,16891.2,10,0.052,USD,SuperAmazing,Herro Inc,65
2023-04-07,6249,8619.8112,10,0.05,GBP,The Trade Desk,Herro Inc,2
2023-04-07,6249,8619.8112,10,0.05,GBP,The Trade Desk,Herro Inc,2
2023-04-07,6249,8619.8112,10,0.05,GBP,The Trade Desk,Herro Inc,2
2023-04-07,6249,8619.8112,10,0.05,GBP,The Trade Desk,Herro Inc,2
2023-04-07,6249,8619.8112,10,0.05,GBP,The Trade Desk,Herro Inc,2
2023-04-07,6249,8619.8112,10,0.05,GBP,The Trade Desk,Herro Inc,2
2023-04-07,6249,8619.8112,10,0.05,GBP,The Trade Desk,Herro Inc,2
2022-06-17,6207,10028.8188,10,0.05,GBP,The Trade Desk,Herro Inc,2
2022-06-17,6207,10028.8188,10,0.05,GBP,The Trade Desk,Herro Inc,2
2022-06-17,6207,10028.8188,10,0.05,GBP,The Trade Desk,Herro Inc,2
2022-06-17,6207,10028.8188,10,0.05,GBP,The Trade Desk,Herro Inc,2
2022-06-17,6207,10028.8188,10,0.05,GBP,The Trade Desk,Herro Inc,2
2022-06-17,6207,10028.8188,10,0.05,GBP,The Trade Desk,Herro Inc,2
2022-06-17,6207,10028.8188,10,0.05,GBP,The Trade Desk,Herro Inc,2
2023-01-01,3146,120.592,10,0.125,USD,Happy Playcrows,Herro Inc,65
2022-01-16,6185,8536.9284,10,0.05,GBP,The Trade Desk,Herro Inc,2
2022-01-16,6185,8536.9284,10,0.05,GBP,The Trade Desk,Herro Inc,2
2022-01-16,6185,8536.9284,10,0.05,GBP,The Trade Desk,Herro Inc,2
2022-01-16,6185,8536.9284,10,0.05,GBP,The Trade Desk,Herro Inc,2
2022-01-16,6185,8536.9284,10,0.05,GBP,The Trade Desk,Herro Inc,2
2022-01-16,6185,8536.9284,10,0.05,GBP,The Trade Desk,Herro Inc,2
2022-01-16,6185,8536.9284,10,0.05,GBP,The Trade Desk,Herro Inc,2
2023-06-19,7004,9736.41,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-19,7004,9736.41,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-19,7004,9736.41,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-19,7004,9736.41,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-19,7004,9736.41,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-19,7004,9736.41,10,0.07,GBP,OA KU,Herro Inc,60
2023-06-19,7004,9736.41,10,0.07,GBP,OA KU,Herro Inc,60
2022-07-18,2204,4552.89,10,0.125,USD,Playwear,Herro Inc,60
